Year,Accounting Controversies,Adj_Close,Adj_High,Adj_Low,Adj_Open,Adj_Volume,Agrochemical 5 % Revenue,Agrochemical Products,Alcohol,Animal Testing,Animal Testing Cosmetics,Animal Testing Reduction,Announced Layoffs To Total Employees,Anti Takeover Devices Above Two,Anti-Competition Controversies Count,Anti-Personal Landmines,Anti-competition Controversies,Armaments,Audit Board Committee,Audit Committee Expertise,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee NonExecutive Members,Biodiversity Impact Reduction,Board Attendance,Board Background and Skills,Board Functions Policy,"Board Gender Diversity, Percent",Board Individual Reelection,Board Member Affiliations,Board Member Term Duration,Board Size,Board Size More Ten Less Eight,"Board Specific Skills, Percent",Board Structure Policy,"Bribery, Corruption and Fraud Controversies",CEO Compensation Link to TSR,CEO-Chairman Separation,CSR Strategy Score,CSR Sustainability Committee,CSR Sustainability External Audit,CSR Sustainability Reporting,Chairman is ex-CEO,Climate Change Commercial Risks Opportunities,Close,Cluster Bombs,Community Score,Compensation Board Committee,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Compensation Improvement Tools,Consumer Complaints Controversies,Contraceptives,Corporate Governance Board Committee,Corporate Responsibility Awards,Crisis Management Systems,Date,Day Care Services,Director Election Majority Requirement,Diseases of the Developing World,Dividend,Dual Class Stock,ESG Controversies Score,ESG Period Last Update Date,Earnings Restatement,Eco-Design Products,Embryonic Stem Cell Research,Emissions Score,Emissions Trading,Employee Engagement Voluntary Work,Employees Health & Safety OHSAS 18001,Employees Health & Safety Team,Env Supply Chain Partnership Termination,Environment Management Team,Environment Management Training,Environment Pillar Score,Environmental Assets Under Mgt,Environmental Controversies,Environmental Expenditures Investments,Environmental Investments Initiatives,Environmental Materials Sourcing,Environmental Partnerships,Environmental Products,Environmental Project Financing,Environmental Restoration Initiatives,Environmental Supply Chain Management,Equal Voting Rights,Equator Principles,Ethical Trading Initiative ETI,Executive Compensation Controversies,Executive Compensation LT Objectives,Executive Compensation Policy,Executive Individual Compensation,"Executive Members Gender Diversity, Percent",External Consultants,Extractive Industries Transparency Initiative,Flexible Working Hours,Fundamental Human Rights ILO UN,GMO Products,GRI Report Guidelines,Gambling,Global Compact Signatory,Governance Pillar Score,Green Buildings,HIV-AIDS Program,Health & Safety Policy,Health & Safety Training,Healthy Food or Products,High,Human Rights Breaches Contractor,Human Rights Contractor,Human Rights Policy,Human Rights Score,Hybrid Vehicles,ISO 14000 or EMS,ISO 9000,Improvement Tools Business Ethics,Independent Board Members,Innovation Score,Insider Dealings Controversies,Instrument,Integrated Strategy in MD&A,Internal Audit Department Reporting,Internal Promotion,Labeled Wood,Land Environmental Impact Reduction,Low,Management Departures,Management Score,Management Training,Minimum Number of Shares to Vote,NOx and SOx Emissions Reduction,Noise Reduction,Nomination Board Committee,Nomination Committee Mgt Independence,Non-Executive Board Members,Nuclear,OECD Guidelines for Multinational Enterprises,Obesity Risk,Open,Organic Products Initiatives,Particulate Matter Emissions Reduction,Period End Date,Policy Board Diversity,Policy Board Experience,Policy Board Independence,Policy Board Size,Policy Bribery and Corruption,Policy Business Ethics,Policy Career Development,Policy Child Labor,Policy Community Involvement,Policy Customer Health & Safety,Policy Data Privacy,Policy Diversity and Opportunity,Policy Emissions,Policy Employee Health & Safety,Policy Energy Efficiency,Policy Environmental Supply Chain,Policy Equal Voting Right,Policy Executive Compensation ESG Performance,Policy Executive Compensation Performance,Policy Executive Retention,Policy Fair Competition,Policy Fair Trade,Policy Forced Labor,Policy Freedom of Association,Policy Human Rights,Policy Responsible Marketing,Policy Shareholder Engagement,Policy Skills Training,Policy Supply Chain Health & Safety,Policy Sustainable Packaging,Policy Water Efficiency,Pornography,Product Access Low Price,Product Environmental Responsible Use,Product Impact Minimization,Product Quality Controversies,Product Recall,Product Responsibility Monitoring,Product Responsibility Score,Product Sales at Discount to Emerging Markets,Profit Warnings,Public Availability Corporate Statutes,Quality Mgt Systems,Renewable Energy Use,Renewable/Clean Energy Products,Resource Reduction Policy,Resource Reduction Targets,Resource Use Score,Retailing Responsibility,Shareholder Rights Policy,Shareholders Approval Stock Compensation Plan,Shareholders Score,Shareholders Vote on Executive Pay,Six Sigma and Quality Mgt Systems,Social Pillar Score,Split,Staff Transportation Impact Reduction,Stakeholder Engagement,Strikes,Succession Plan,Supplier ESG training,Supply Chain Health & Safety Training,Sustainability Compensation Incentives,Sustainable Building Products,TRESG Combined Score,TRESG Score,Take-back and Recycling Initiatives,Tobacco,Toxic Chemicals Reduction,Training and Development Policy,VOC Emissions Reduction,Veto Power or Golden share,Volume,Voting Cap,Voting Cap Percentage,Wages Working Condition Controversies,Waste Reduction Initiatives,Water Technologies,Whistleblower Protection,Workforce Score,e-Waste Reduction
2014,False,15.533582188818704,15.689303592679094,15.382196549641767,15.547805148561125,3537416.3055555555,False,False,False,False,False,False,0.0,8.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,25.0,True,1.16666666666666,1.0,12.0,2.0,58.3333333333333,True,False,True,False,22.0779220779221,False,,False,False,False,16.86979166666666,False,75.6521739130434,True,100.0,True,100.0,True,False,False,True,False,True,2014-06-30,False,True,False,0.0,True,61.7391304347826,2019-09-27T00:00:00,False,False,False,3.91304347826087,False,True,False,False,False,False,False,21.6368286445012,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,True,False,False,False,False,,False,False,27.1351599220451,False,False,False,False,False,17.038908333333328,False,False,False,30.4347826086956,False,No,False,True,58.3333333333333,42.1739130434782,False,NWSA.O,False,True,False,False,False,16.70538373015872,False,36.9130869130869,False,False,False,False,True,True,75.0,False,False,False,16.8852380952381,False,False,2014-06-30,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,49.5652173913043,False,False,,False,False,False,False,False,20.4347826086956,False,True,True,3.84615384615384,False,False,36.3625229638701,1.0,False,False,False,True,False,False,False,False,28.5414411675281,28.5414411675281,False,False,False,False,False,False,3537416.3055555555,False,100.0,False,False,False,True,12.6086956521739,False
2015,False,13.728471531104317,13.880858643234209,13.571335161540235,13.734226072313657,3260001.623015873,False,False,False,False,False,False,0.0,8.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,25.0,True,1.16666666666666,1.0,12.0,2.0,75.0,True,False,True,False,30.9241706161137,False,,False,False,False,14.876269841269842,False,70.1492537313432,True,100.0,True,100.0,True,False,False,True,False,True,2015-06-30,False,True,False,0.0003968253968253968,True,57.0895522388059,2019-09-27T00:00:00,False,False,False,2.61194029850746,False,True,False,False,False,False,False,20.3577699736611,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,True,False,False,False,False,,False,False,45.9268899075441,False,False,False,False,False,15.04137182539683,False,False,False,30.9701492537313,False,No,False,True,58.3333333333333,40.6716417910447,False,NWSA.O,False,True,False,False,False,14.706084126984134,False,65.2547393364929,False,False,False,False,True,True,75.0,False,False,False,14.882539682539694,False,False,2015-06-30,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,47.3880597014925,False,False,,False,False,False,False,False,19.4029850746268,False,True,True,3.11018957345971,False,False,41.6911919276855,1.0,False,False,False,True,False,False,False,False,35.7297163471741,35.7297163471741,False,False,False,False,False,False,3260001.623015873,False,100.0,False,False,False,True,27.9850746268656,False
2016,False,11.590365754250579,11.734908825659291,11.43600560230219,11.585040883286196,3330085.043650794,False,False,False,False,False,False,0.0,8.0,True,False,True,False,True,True,100.0,True,100.0,False,False,True,True,25.0,True,1.16666666666666,1.0,12.0,2.0,83.3333333333333,True,True,True,False,35.8157467532467,False,,False,False,False,12.36980158730159,False,71.7241379310344,True,100.0,True,100.0,True,False,False,True,False,True,2016-06-30,False,True,False,0.0007936507936507937,True,2.75862068965517,2019-09-27T00:00:00,False,False,False,2.41379310344827,False,True,False,False,False,False,False,20.9330628803245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,True,False,False,False,False,,False,False,51.0941159250585,False,False,False,False,False,12.524165873015887,False,False,False,30.3448275862068,False,No,False,True,58.3333333333333,41.0344827586206,False,NWSA.O,False,True,False,False,False,12.204960714285711,False,73.2751623376623,False,False,False,False,True,True,75.0,False,False,False,12.364126984126985,False,False,2016-06-30,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,44.8275862068965,False,False,,False,False,False,False,False,21.0344827586206,False,True,True,0.710227272727272,False,False,38.0184555609518,1.0,False,False,False,True,False,False,True,False,19.4780595751231,36.1974984605911,False,False,False,False,False,False,3330085.043650794,False,100.0,False,False,False,True,20.3448275862068,False
2017,False,12.874449922924448,12.98223546377795,12.743808189684302,12.861422380388673,1949605.561752988,False,False,False,False,False,False,0.075,8.0,True,False,True,False,True,True,100.0,True,100.0,False,False,True,True,27.2727272727272,True,1.15384615384615,1.0,11.0,1.0,69.2307692307692,True,True,True,False,36.2838332114118,False,,False,False,False,13.528525896414344,False,74.8387096774193,True,100.0,True,100.0,True,False,False,True,False,True,2017-06-30,False,True,False,0.0007968127490039841,True,7.09677419354838,2019-09-27T00:00:00,False,False,False,80.9677419354838,False,True,False,False,False,False,False,78.4629981024667,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,20.0,True,False,False,False,False,,False,False,65.0700948589108,False,False,False,False,False,13.641830278884461,False,False,False,30.0,False,No,False,True,61.5384615384615,91.2903225806451,False,NWSA.O,False,True,False,False,False,13.391175697211164,False,87.4725676664228,False,False,False,False,True,True,76.9230769230769,False,False,False,13.514860557768934,False,False,2017-06-30,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,45.8064516129032,False,False,True,False,False,False,True,False,62.9032258064516,False,True,True,22.7688368690563,True,False,46.7105860972285,1.0,False,False,False,True,False,False,False,False,35.1014152724355,63.1060563513226,False,False,False,False,False,False,1949605.561752988,False,100.0,False,True,False,True,37.7419354838709,True
2018,False,14.718124675742894,14.873845730411876,14.57848293958794,14.733280777637717,2516519.6683417084,False,False,False,False,False,False,0.0,8.0,True,False,True,False,True,True,100.0,True,100.0,False,False,True,True,27.2727272727272,True,0.818181818181818,1.0,11.0,1.0,72.7272727272727,True,True,True,False,35.7356235997012,False,,False,False,False,15.285125628140712,False,72.6666666666666,True,100.0,True,100.0,True,False,False,True,False,True,2018-06-30,False,True,False,0.0010050251256281408,True,6.33333333333333,2019-09-27T00:00:00,False,False,False,80.3333333333333,False,True,False,False,False,False,False,77.3137254901961,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,20.0,True,False,False,False,False,,False,False,63.0645575974241,False,False,False,False,False,15.446833668341702,False,False,False,28.0,False,No,False,True,54.5454545454545,91.0,False,NWSA.O,False,True,False,False,False,15.140122110552765,False,82.5429424943988,False,False,False,False,True,True,72.7272727272727,False,False,False,15.300854271356778,False,False,2018-06-30,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,44.6666666666666,False,False,True,False,False,False,True,False,60.3333333333333,False,True,True,27.7632561613144,True,False,39.3990610328638,1.0,False,False,False,True,False,False,False,False,32.9206783669405,59.5080234005476,False,False,False,False,False,False,2516519.6683417084,False,100.0,False,True,False,True,23.6666666666666,True
2010,,10.711653311992022,10.852956652009428,10.527396575460145,10.718610198811067,17103.703703703704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.722592592592592,,,,,,,,,,,,,,,,,0.0021296296296296298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.91701851851852,,,,,,,,,,,,,,,,,,14.469301851851853,,,,,,,,,,,,,14.732185185185186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,17103.703703703704,,,,,,,,
2011,,9.675854781039634,9.843508125872301,9.49945957229507,9.679348776145961,23575.79365079365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01376984126985,,,,,,,,,,,,,,,,,0.0018849206349206347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.239001190476195,,,,,,,,,,,,,,,,,,12.7770634920635,,,,,,,,,,,,,13.018572222222236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,23575.79365079365,,,,,,,,
2012,,10.823393614226829,10.986293149374095,10.643216371215614,10.822312724765855,21384.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.047979999999992,,,,,,,,,,,,,,,,,0.00195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.259199200000001,,,,,,,,,,,,,,,,,,13.814129599999998,,,,,,,,,,,,,14.046483999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,21384.4,,,,,,,,
2013,,11.729100965552519,11.860416013195364,11.580547299332913,11.718367132308925,25505.95238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.676785714285723,,,,,,,,,,,,,,,,,0.002003968253968254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.841305158730153,,,,,,,,,,,,,,,,,,14.490847619047617,,,,,,,,,,,,,14.663453571428574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,25505.95238095238,,,,,,,,
2014,,12.55525753022291,12.702847811970768,12.410553803452249,12.565095702646339,20841.68650793651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.18093253968254,,,,,,,,,,,,,,,,,0.0020714285714285717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.359717460317453,,,,,,,,,,,,,,,,,,15.005969841269845,,,,,,,,,,,,,15.192995634920623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,20841.68650793651,,,,,,,,
2015,,12.667909471962524,12.795111709227069,12.543411812529413,12.670005888161837,21441.277777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.809900793650788,,,,,,,,,,,,,,,,,0.0021289682539682537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.958481746031744,,,,,,,,,,,,,,,,,,14.664499603174598,,,,,,,,,,,,,14.812478174603168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,21441.277777777777,,,,,,,,
2016,False,13.802193003558937,13.923220319543292,13.64577673293287,13.783623439876965,32970.1626984127,False,False,False,False,False,False,0.0,7.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,False,9.09090909090909,False,0.0,3.0,11.0,1.0,66.6666666666666,True,False,False,True,35.8157467532467,False,,False,True,False,15.542480158730166,False,40.6698564593301,True,83.3333333333333,True,100.0,True,False,False,False,False,False,2016-12-31,False,False,False,0.002172619047619048,True,55.0239234449761,2019-05-03T00:00:00,False,False,False,18.4210526315789,False,False,False,False,False,False,False,24.7678018575851,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,True,False,False,False,False,,False,False,12.3513013625718,False,False,False,False,False,15.679012301587294,False,False,False,34.4497607655502,False,No,False,True,75.0,34.4497607655502,False,DGICA.O,False,True,False,False,False,15.366333333333335,False,10.9780844155844,False,False,False,False,True,True,83.3333333333333,False,False,False,15.521719841269846,False,False,2016-12-31,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,46.1722488038277,False,False,True,False,False,False,False,False,22.0095693779904,False,True,True,0.994318181818181,True,False,30.0761506840083,1.0,False,False,False,False,False,False,False,False,22.8652330399863,22.8652330399863,False,False,False,False,False,True,32970.1626984127,False,100.0,False,False,False,True,16.5071770334928,False
2017,False,15.083662743200513,15.250510218669564,14.924636715292944,15.095740156748823,32193.24701195219,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,False,9.09090909090909,False,0.0,3.0,11.0,1.0,63.6363636363636,True,False,False,True,36.2838332114118,False,,False,True,False,16.41828685258964,False,37.2685185185185,True,83.3333333333333,True,100.0,True,False,False,False,False,False,2017-12-31,False,False,False,0.002221115537848606,True,55.0925925925925,2019-05-03T00:00:00,False,False,False,16.8981481481481,False,False,False,False,False,False,False,22.6647603485838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,True,False,False,False,False,,False,False,11.1780013671195,False,False,False,False,False,16.600129083665337,False,False,False,29.6296296296296,False,No,False,True,81.8181818181818,31.25,False,DGICA.O,False,True,False,False,False,16.245163745019916,False,9.23555230431602,False,False,False,False,True,True,81.8181818181818,False,False,False,16.431719920318724,False,False,2017-12-31,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,43.0555555555555,False,False,True,False,False,False,False,False,20.3703703703703,False,True,True,0.310899780541331,True,False,26.9040166927491,1.0,False,False,False,False,False,False,False,False,20.6662348614159,20.6662348614159,False,False,False,False,False,True,32193.24701195219,False,100.0,False,False,False,True,13.8888888888888,False
2018,,14.121036185491846,14.308865486780329,13.974269779276502,14.130775858310962,25883.05025125628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.908643216080394,,,,,,,,,,,,,,,,,0.0021356783919597986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.107116582914568,,,,,,,,,,,,,,,,,,14.753672864321592,,,,,,,,,,,,,14.919147738693471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,25883.05025125628,,,,,,,,
2014,,25.738437500000003,26.60256875,24.7690625,25.722499999999997,482486.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.738437500000003,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.60256875,,,,,,,,,,,,,,,,,,24.7690625,,,,,,,,,,,,,25.722499999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,482486.4375,,,,,,,,
2015,False,26.21972222222224,26.978136904761882,25.47541309523809,26.19938650793649,446967.76587301586,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,False,0.416666666666666,3.0,12.0,2.0,83.3333333333333,True,False,False,True,30.9241706161137,False,,False,True,False,26.21972222222224,False,47.4358974358974,True,100.0,True,100.0,True,False,False,True,False,True,2015-12-31,False,False,False,0.0,False,51.9230769230769,2019-08-30T00:00:00,False,False,False,63.4615384615384,False,False,False,False,False,False,False,51.4328808446455,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,25.0,True,False,False,False,False,,False,False,61.3161370522881,False,False,False,False,False,26.978136904761882,False,False,False,41.025641025641,False,No,False,True,91.6666666666666,47.4358974358974,False,FGEN.O,False,True,False,False,False,25.47541309523809,False,70.053317535545,False,False,False,False,True,True,91.6666666666666,False,False,False,26.19938650793649,False,False,2015-12-31,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,52.5641025641025,False,False,True,False,False,False,False,False,42.3076923076923,False,True,True,57.1386255924171,True,False,34.0556157457565,1.0,False,False,False,True,False,False,False,False,48.2783448778709,48.2783448778709,False,False,False,False,False,False,446967.76587301586,False,100.0,False,False,False,True,17.3076923076923,False
2016,False,19.254980158730167,19.836437698412684,18.743316269841277,19.329563492063482,456538.57936507935,False,False,False,False,False,False,0.0,7.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,False,0.454545454545454,3.0,11.0,1.0,72.7272727272727,True,False,False,True,35.8157467532467,False,,False,True,False,19.254980158730167,False,49.3548387096774,True,100.0,True,100.0,True,False,False,True,False,True,2016-12-31,False,False,False,0.0,False,52.5806451612903,2019-08-30T00:00:00,False,False,False,70.6451612903225,False,False,False,False,False,False,False,55.4079696394686,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,25.0,True,False,False,False,False,,False,False,68.8394853097722,False,False,False,False,False,19.836437698412684,False,False,False,44.8387096774193,False,No,False,True,90.9090909090909,49.3548387096774,False,FGEN.O,False,True,False,False,False,18.743316269841277,False,74.8173701298701,False,False,False,False,True,True,90.9090909090909,False,False,False,19.329563492063482,False,False,2016-12-31,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,50.6451612903225,False,False,True,False,False,False,False,False,44.8387096774193,False,True,True,73.8433441558441,True,False,39.7319400272603,1.0,False,False,False,True,False,False,False,False,53.9395914065772,53.9395914065772,False,False,False,False,False,False,456538.57936507935,False,100.0,False,False,False,True,28.7096774193548,False
2017,False,36.1796812749004,36.87575458167331,35.383147011952225,36.15737051792828,621815.187250996,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,False,0.416666666666666,3.0,11.0,1.0,91.6666666666666,True,False,True,True,36.2838332114118,False,,False,True,False,36.1796812749004,False,50.8888888888888,True,100.0,True,100.0,True,False,False,True,False,True,2017-12-31,False,False,False,0.0,False,52.2222222222222,2019-08-30T00:00:00,False,False,False,65.1111111111111,False,False,False,False,False,False,False,53.3202614379084,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,33.3333333333333,True,False,False,False,False,,False,False,69.8873925192176,False,False,False,False,False,36.87575458167331,False,False,False,45.5555555555555,False,No,False,True,91.6666666666666,48.8888888888888,False,FGEN.O,False,True,False,False,False,35.383147011952225,False,90.6912948061448,False,False,False,False,True,True,91.6666666666666,False,False,False,36.15737051792828,False,False,2017-12-31,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,48.4444444444444,False,False,True,False,False,False,False,False,44.8888888888888,False,True,True,35.0219458668617,True,False,47.7276995305164,1.0,False,False,False,True,False,False,False,False,56.3878769405835,56.3878769405835,False,False,False,False,False,False,621815.187250996,False,100.0,False,False,False,True,46.4444444444444,False
2018,,55.40326633165827,56.51520000000001,54.2645246231156,55.42090452261308,504857.33165829146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.40326633165827,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.51520000000001,,,,,,,,,,,,,,,,,,54.2645246231156,,,,,,,,,,,,,55.42090452261308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,504857.33165829146,,,,,,,,
2010,False,37.3288888888889,37.63268148148149,36.95013148148147,37.266109259259274,235303.7037037037,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,False,0.571428571428571,3.0,7.0,1.0,57.1428571428571,True,False,True,False,9.7165991902834,False,,False,False,False,37.3288888888889,False,38.0,True,100.0,True,100.0,True,False,False,True,False,False,2010-12-31,False,False,False,0.0,False,58.0,2019-05-24T00:00:00,False,False,False,26.0,False,False,False,False,False,False,False,31.1764705882352,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,10.0,True,False,False,False,False,,False,False,26.1863675582398,False,False,True,False,False,37.63268148148149,False,False,False,24.0,False,ISO 14000,True,True,71.4285714285714,42.0,False,ZBRA.O,False,True,False,False,False,36.95013148148147,False,29.9089068825911,False,False,False,False,True,True,71.4285714285714,False,False,False,37.266109259259274,False,False,2010-12-31,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,74.0,False,False,True,True,False,False,False,False,26.0,False,True,True,26.6700404858299,False,True,32.5070422535211,1.0,False,False,False,True,False,False,False,False,30.1268421052631,30.1268421052631,True,False,False,False,False,False,235303.7037037037,False,100.0,False,False,False,True,14.0,False
2011,False,37.599623015872986,38.0989972222222,37.12852619047621,37.60051587301585,238893.6507936508,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,False,0.571428571428571,3.0,7.0,1.0,71.4285714285714,True,False,True,False,25.8196721311475,False,,False,False,False,37.599623015872986,False,68.5185185185185,True,100.0,True,100.0,True,False,False,True,False,False,2011-12-31,False,False,False,0.0,False,70.3703703703703,2019-05-24T00:00:00,False,False,False,27.7777777777777,False,True,False,False,False,False,False,33.7690631808278,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,10.0,True,False,False,False,False,,False,False,19.4504165546895,False,False,True,False,False,38.0989972222222,True,True,True,70.3703703703703,False,ISO 14000,True,True,71.4285714285714,42.5925925925925,False,ZBRA.O,False,True,False,False,False,37.12852619047621,False,22.1823770491803,False,True,False,False,True,True,71.4285714285714,False,False,False,37.60051587301585,False,False,2011-12-31,True,True,True,True,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,70.3703703703703,False,False,True,True,False,False,False,False,31.4814814814814,False,True,True,7.9405737704918,True,True,44.0792905581637,1.0,False,False,False,True,False,False,False,False,33.0620066788099,33.0620066788099,True,False,False,False,False,False,238893.6507936508,False,100.0,False,False,False,True,12.9629629629629,False
